GID;CHROMOSOME
Avas.s022.g281.i1;1
Avas.s022.g283.i2;1
Avas.s022.g283.i1;1
Avas.s022.g284.i1;1
Avas.s022.g285.i1;1
Avas.s022.g286.i1;1
Avas.s022.g287.i1;1
Avas.s022.g290.i1;1
Avas.s022.g292.i1;1
Avas.s022.g307.i1;1
Avas.s022.g312.i1;1
Avas.s022.g313.i1;1
Avas.s022.g315.i1;1
Avas.s022.g317.i1;1
Avas.s022.g318.i1;1
Avas.s022.g323.i1;1
Avas.s022.g325.i1;1
Avas.s022.g326.i1;1
Avas.s022.g327.i1;1
Avas.s022.g328.i1;1
Avas.s022.g330.i1;1
Avas.s022.g335.i1;1
Avas.s022.g336.i1;1
Avas.s022.g342.i1;1
Avas.s022.g343.i1;1
Avas.s022.g346.i1;1
Avas.s022.g347.i1;1
Avas.s022.g394.i1;1
Avas.s022.g395.i1;1
Avas.s022.g402.i1;1
Avas.s022.g441.i1;1
Avas.s022.g442.i1;1
Avas.s022.g443.i1;1
Avas.s022.g444.i1;1
Avas.s022.g445.i1;1
Avas.s022.g453.i1;1
Avas.s022.g454.i1;1
Avas.s022.g457.i1;1
Avas.s022.g458.i1;1
Avas.s022.g459.i1;1
Avas.s022.g460.i1;1
Avas.s022.g462.i1;1
Avas.s022.g463.i1;1
Avas.s022.g464.i1;1
Avas.s022.g466.i1;1
Avas.s022.g467.i1;1
Avas.s022.g475.i1;1
Avas.s022.g477.i1;1
Avas.s022.g480.i1;1
Avas.s022.g481.i1;1
Avas.s022.g482.i1;1
Avas.s022.g483.i1;1
Avas.s022.g484.i1;1
Avas.s022.g487.i1;1
Avas.s022.g489.i1;1
Avas.s022.g490.i1;1
Avas.s022.g491.i1;1
Avas.s022.g502.i1;1
Avas.s022.g503.i1;1
Avas.s022.g508.i1;1
Avas.s022.g509.i1;1
Avas.s022.g510.i1;1
Avas.s022.g511.i1;1
Avas.s022.g512.i1;1
Avas.s022.g514.i1;1
Avas.s022.g515.i1;1
Avas.s022.g517.i1;1
Avas.s022.g524.i1;1
Avas.s022.g525.i1;1
Avas.s022.g527.i1;1
Avas.s022.g529.i1;1
Avas.s022.g530.i1;1
Avas.s022.g531.i1;1
Avas.s022.g533.i1;1
Avas.s022.g534.i1;1
Avas.s022.g535.i1;1
Avas.s022.g536.i1;1
Avas.s022.g538.i1;1
Avas.s022.g539.i1;1
Avas.s022.g541.i1;1
Avas.s023.g2.i1;1
Avas.s023.g5.i1;1
Avas.s023.g6.i1;1
Avas.s023.g7.i1;1
Avas.s023.g10.i1;1
Avas.s023.g11.i1;1
Avas.s023.g13.i1;1
Avas.s023.g14.i1;1
Avas.s023.g15.i1;1
Avas.s023.g15.i2;1
Avas.s023.g15.i3;1
Avas.s023.g16.i1;1
Avas.s023.g17.i2;1
Avas.s023.g18.i1;1
Avas.s023.g19.i1;1
Avas.s023.g20.i1;1
Avas.s023.g22.i1;1
Avas.s023.g23.i1;1
Avas.s023.g24.i1;1
Avas.s023.g26.i1;1
Avas.s023.g27.i1;1
Avas.s023.g28.i1;1
Avas.s023.g29.i1;1
Avas.s023.g31.i1;1
Avas.s023.g36.i1;1
Avas.s023.g37.i1;1
Avas.s023.g41.i1;1
Avas.s023.g46.i1;1
Avas.s023.g48.i1;1
Avas.s023.g51.i1;1
Avas.s023.g53.i1;1
Avas.s023.g54.i1;1
Avas.s023.g55.i1;1
Avas.s023.g56.i1;1
Avas.s023.g57.i1;1
Avas.s023.g59.i1;1
Avas.s023.g61.i1;1
Avas.s023.g65.i1;1
Avas.s023.g67.i1;1
Avas.s023.g66.i1;1
Avas.s023.g66.i2;1
Avas.s023.g69.i1;1
Avas.s023.g70.i1;1
Avas.s023.g71.i1;1
Avas.s023.g72.i1;1
Avas.s023.g74.i1;1
Avas.s023.g75.i1;1
Avas.s023.g76.i1;1
Avas.s023.g77.i1;1
Avas.s023.g79.i1;1
Avas.s023.g82.i1;1
Avas.s023.g83.i1;1
Avas.s023.g85.i1;1
Avas.s023.g87.i1;1
Avas.s023.g88.i1;1
Avas.s023.g91.i1;1
Avas.s023.g92.i1;1
Avas.s023.g95.i1;1
Avas.s023.g96.i1;1
Avas.s023.g97.i1;1
Avas.s023.g99.i1;1
Avas.s023.g100.i1;1
Avas.s023.g101.i1;1
Avas.s023.g102.i1;1
Avas.s023.g103.i1;1
Avas.s023.g103.i2;1
Avas.s023.g105.i1;1
Avas.s023.g107.i1;1
Avas.s023.g109.i1;1
Avas.s023.g113.i1;1
Avas.s023.g118.i1;1
Avas.s023.g119.i1;1
Avas.s023.g121.i1;1
Avas.s023.g123.i1;1
Avas.s023.g126.i1;1
Avas.s023.g125.i1;1
Avas.s023.g127.i1;1
Avas.s023.g128.i1;1
Avas.s023.g129.i1;1
Avas.s023.g130.i1;1
Avas.s023.g131.i1;1
Avas.s023.g135.i1;1
Avas.s023.g136.i1;1
Avas.s023.g140.i1;1
Avas.s023.g141.i1;1
Avas.s023.g144.i1;1
Avas.s023.g145.i1;1
Avas.s023.g147.i1;1
Avas.s023.g153.i1;1
Avas.s023.g157.i1;1
Avas.s023.g159.i1;1
Avas.s023.g160.i1;1
Avas.s023.g161.i1;1
Avas.s023.g166.i1;1
Avas.s023.g167.i1;1
Avas.s023.g168.i1;1
Avas.s023.g169.i1;1
Avas.s023.g171.i1;1
Avas.s023.g172.i1;1
Avas.s023.g175.i1;1
Avas.s023.g176.i1;1
Avas.s023.g178.i1;1
Avas.s023.g178.i2;1
Avas.s023.g179.i1;1
Avas.s023.g181.i1;1
Avas.s023.g182.i1;1
Avas.s023.g183.i1;1
Avas.s023.g185.i1;1
Avas.s023.g187.i1;1
Avas.s023.g188.i1;1
Avas.s023.g188.i2;1
Avas.s023.g189.i1;1
Avas.s023.g190.i1;1
Avas.s023.g191.i1;1
Avas.s023.g192.i1;1
Avas.s023.g193.i1;1
Avas.s023.g194.i1;1
Avas.s023.g196.i1;1
Avas.s023.g197.i1;1
Avas.s023.g199.i1;1
Avas.s023.g200.i1;1
Avas.s023.g201.i1;1
Avas.s023.g202.i1;1
Avas.s023.g206.i1;1
Avas.s023.g207.i1;1
Avas.s023.g208.i1;1
Avas.s023.g209.i1;1
Avas.s023.g215.i1;1
Avas.s023.g216.i1;1
Avas.s023.g218.i1;1
Avas.s023.g218.i2;1
Avas.s023.g221.i1;1
Avas.s023.g222.i1;1
Avas.s023.g225.i1;1
Avas.s023.g226.i1;1
Avas.s023.g228.i1;1
Avas.s023.g230.i1;1
Avas.s023.g231.i1;1
Avas.s023.g234.i1;1
Avas.s023.g237.i2;1
Avas.s023.g239.i1;1
Avas.s023.g242.i1;1
Avas.s023.g244.i1;1
Avas.s023.g245.i1;1
Avas.s023.g246.i1;1
Avas.s023.g248.i1;1
Avas.s023.g250.i1;1
Avas.s023.g253.i1;1
Avas.s023.g257.i1;1
Avas.s023.g259.i1;1
Avas.s023.g267.i1;1
Avas.s023.g268.i1;1
Avas.s023.g269.i1;1
Avas.s023.g284.i1;1
Avas.s023.g287.i1;1
Avas.s023.g287.i2;1
Avas.s023.g289.i1;1
Avas.s023.g293.i1;1
Avas.s023.g296.i1;1
Avas.s023.g311.i1;1
Avas.s023.g315.i1;1
Avas.s023.g323.i1;1
Avas.s023.g327.i1;1
Avas.s024.g6.i1;1
Avas.s024.g8.i1;1
Avas.s024.g10.i1;1
Avas.s024.g11.i1;1
Avas.s024.g16.i1;1
Avas.s024.g24.i1;1
Avas.s024.g28.i1;1
Avas.s024.g29.i1;1
Avas.s024.g32.i1;1
Avas.s024.g33.i1;1
Avas.s024.g39.i1;1
Avas.s024.g44.i1;1
Avas.s024.g50.i1;1
Avas.s024.g62.i1;1
Avas.s024.g64.i1;1
Avas.s024.g67.i1;1
Avas.s024.g69.i1;1
Avas.s024.g80.i1;1
Avas.s024.g83.i1;1
Avas.s024.g95.i1;1
Avas.s024.g111.i1;1
Avas.s024.g114.i1;1
Avas.s024.g119.i3;1
Avas.s024.g119.i1;1
Avas.s024.g119.i2;1
Avas.s024.g120.i1;1
Avas.s024.g125.i1;1
Avas.s024.g126.i1;1
Avas.s024.g127.i1;1
Avas.s024.g147.i1;1
Avas.s024.g148.i1;1
Avas.s024.g158.i1;1
Avas.s024.g159.i1;1
Avas.s024.g163.i1;1
Avas.s025.g3.i1;1
Avas.s025.g13.i1;1
Avas.s025.g14.i1;1
Avas.s025.g15.i1;1
Avas.s025.g18.i1;1
Avas.s025.g24.i1;1
Avas.s025.g25.i1;1
Avas.s025.g26.i1;1
Avas.s025.g27.i1;1
Avas.s025.g28.i1;1
Avas.s025.g29.i1;1
Avas.s025.g31.i1;1
Avas.s025.g32.i1;1
Avas.s025.g33.i1;1
Avas.s025.g34.i1;1
Avas.s025.g35.i1;1
Avas.s025.g47.i1;1
Avas.s025.g48.i1;1
Avas.s025.g50.i1;1
Avas.s025.g52.i1;1
Avas.s025.g53.i1;1
Avas.s025.g61.i1;1
Avas.s025.g65.i1;1
Avas.s025.g71.i1;1
Avas.s025.g72.i1;1
Avas.s025.g75.i1;1
Avas.s025.g77.i1;1
Avas.s025.g79.i1;1
Avas.s025.g81.i1;1
Avas.s025.g90.i1;1
Avas.s025.g93.i1;1
Avas.s025.g97.i1;1
Avas.s025.g98.i1;1
Avas.s025.g100.i1;1
Avas.s025.g101.i1;1
Avas.s025.g102.i1;1
Avas.s025.g106.i1;1
Avas.s025.g107.i1;1
Avas.s025.g108.i1;1
Avas.s025.g110.i1;1
Avas.s025.g113.i1;1
Avas.s025.g114.i1;1
Avas.s025.g117.i1;1
Avas.s025.g119.i1;1
Avas.s025.g120.i1;1
Avas.s025.g122.i1;1
Avas.s025.g123.i1;1
Avas.s025.g125.i1;1
Avas.s025.g127.i1;1
Avas.s025.g131.i1;1
Avas.s025.g132.i1;1
Avas.s025.g133.i1;1
Avas.s025.g134.i1;1
Avas.s025.g137.i1;1
Avas.s025.g138.i1;1
Avas.s025.g139.i1;1
Avas.s025.g148.i1;1
Avas.s025.g149.i1;1
Avas.s025.g154.i1;1
Avas.s025.g155.i1;1
Avas.s025.g156.i1;1
Avas.s025.g160.i1;1
Avas.s025.g162.i1;1
Avas.s025.g164.i1;1
Avas.s025.g166.i1;1
Avas.s025.g168.i1;1
Avas.s025.g170.i1;1
Avas.s025.g174.i1;1
Avas.s025.g176.i1;1
Avas.s025.g178.i1;1
Avas.s025.g181.i1;1
Avas.s025.g183.i1;1
Avas.s025.g185.i1;1
Avas.s025.g186.i1;1
Avas.s026.g4.i1;1
Avas.s026.g4.i2;1
Avas.s026.g7.i1;1
Avas.s026.g9.i1;1
Avas.s026.g16.i1;1
Avas.s026.g21.i1;1
Avas.s026.g30.i1;1
Avas.s026.g32.i1;1
Avas.s026.g50.i1;1
Avas.s026.g52.i2;1
Avas.s026.g52.i1;1
Avas.s026.g63.i1;1
Avas.s026.g70.i1;1
Avas.s026.g73.i1;1
Avas.s026.g80.i1;1
Avas.s026.g81.i1;1
Avas.s026.g84.i1;1
Avas.s026.g84.i2;1
Avas.s026.g87.i1;1
Avas.s026.g93.i1;1
Avas.s027.g19.i1;1
Avas.s027.g43.i1;1
Avas.s027.g45.i1;1
Avas.s027.g46.i1;1
Avas.s027.g48.i1;1
Avas.s027.g53.i1;1
Avas.s027.g60.i1;1
Avas.s027.g78.i1;1
Avas.s027.g6.i1;1
Avas.s027.g85.i1;1
Avas.s027.g91.i1;1
Avas.s027.g96.i1;1
Avas.s027.g97.i1;1
Avas.s027.g98.i1;1
Avas.s027.g101.i1;1
Avas.s027.g103.i1;1
Avas.s027.g104.i1;1
Avas.s030.g6.i1;1
Avas.s030.g7.i1;1
Avas.s030.g8.i1;1
Avas.s030.g13.i1;1
Avas.s030.g18.i1;1
Avas.s030.g22.i1;1
Avas.s030.g23.i1;1
Avas.s030.g27.i1;1
Avas.s033.g1.i1;1
Avas.s033.g2.i1;1
Avas.s033.g5.i1;1
Avas.s033.g7.i1;1
Avas.s033.g9.i1;1
Avas.s033.g10.i1;1
Avas.s033.g11.i1;1
Avas.s033.g12.i1;1
Avas.s033.g13.i1;1
Avas.s033.g15.i1;1
Avas.s033.g16.i1;1
Avas.s036.g1.i1;1
Avas.s036.g2.i1;1
Avas.s036.g3.i1;1
Avas.s036.g4.i1;1
Avas.s036.g5.i1;1
Avas.s036.g6.i1;1
Avas.s036.g7.i1;1
Avas.s036.g8.i1;1
Avas.s036.g9.i1;1
Avas.s036.g11.i1;1
Avas.s036.g12.i1;1
Avas.s036.g13.i1;1
Avas.s036.g15.i1;1
Avas.s036.g17.i2;1
Avas.s036.g17.i1;1
Avas.s036.g18.i1;1
Avas.s036.g19.i1;1
Avas.s039.g1.i1;1
Avas.s039.g2.i1;1
Avas.s039.g3.i1;1
Avas.s040.g2.i1;1
Avas.s040.g10.i1;1
Avas.s041.g6.i1;1
Avas.s042.g1.i1;1
Avas.s043.g5.i1;1
Avas.s043.g6.i1;1
Avas.s044.g5.i1;1
Avas.s044.g7.i1;1
Avas.s045.g1.i1;1
Avas.s046.g1.i1;1
Avas.s046.g3.i1;1
Avas.s046.g4.i1;1
Avas.s046.g5.i1;1
Avas.s046.g9.i1;1
Avas.s046.g7.i1;1
Avas.s046.g10.i1;1
Avas.s046.g11.i1;1
Avas.s046.g12.i1;1
Avas.s047.g2.i1;1
Avas.s047.g4.i1;1
Avas.s047.g9.i1;1
Avas.s047.g10.i1;1
Avas.s049.g4.i1;1
Avas.s049.g6.i1;1
Avas.s049.g7.i1;1
Avas.s049.g10.i1;1
Avas.s051.g4.i1;1
Avas.s052.g6.i1;1
Avas.s053.g5.i1;1
Avas.s053.g6.i1;1
Avas.s053.g6.i2;1
Avas.s054.g2.i1;1
Avas.s054.g10.i1;1
Avas.s057.g6.i1;1
Avas.s058.g6.i1;1
Avas.s060.g3.i1;1
Avas.s061.g2.i1;1
Avas.s061.g4.i1;1
Avas.s061.g8.i1;1
Avas.s063.g2.i1;1
Avas.s064.g2.i1;1
Avas.s064.g3.i1;1
Avas.s064.g6.i1;1
Avas.s064.g7.i1;1
Avas.s064.g8.i1;1
Avas.s070.g4.i1;1
Avas.s070.g6.i1;1
Avas.s072.g1.i1;1
Avas.s075.g2.i1;1
Avas.s075.g5.i1;1
Avas.s075.g6.i1;1
Avas.s075.g7.i1;1
Avas.s076.g5.i1;1
Avas.s078.g1.i1;1
Avas.s080.g1.i1;1
Avas.s082.g6.i1;1
Avas.s082.g9.i1;1
Avas.s083.g2.i1;1
Avas.s083.g3.i1;1
Avas.s083.g6.i1;1
Avas.s083.g7.i1;1
Avas.s083.g10.i1;1
Avas.s084.g1.i1;1
Avas.s084.g2.i1;1
Avas.s084.g5.i1;1
Avas.s084.g6.i1;1
Avas.s085.g1.i1;1
Avas.s086.g3.i1;1
Avas.s087.g3.i1;1
Avas.s088.g1.i1;1
Avas.s088.g2.i1;1
Avas.s088.g3.i1;1
Avas.s088.g4.i1;1
Avas.s090.g1.i1;1
Avas.s090.g2.i1;1
Avas.s091.g5.i1;1
Avas.s092.g1.i1;1
Avas.s096.g3.i1;1
Avas.s100.g1.i1;1
Avas.s100.g3.i1;1
Avas.s101.g3.i1;1
Avas.s106.g3.i1;1
Avas.s106.g5.i1;1
Avas.s109.g1.i1;1
Avas.s109.g5.i1;1
Avas.s110.g1.i1;1
Avas.s117.g1.i1;1
Avas.s123.g4.i1;1
Avas.s129.g1.i2;1
Avas.s129.g1.i1;1
Avas.s130.g2.i1;1
Avas.s136.g2.i1;1
Avas.s146.g1.i1;1
Avas.s147.g1.i1;1
Avas.s147.g2.i1;1
Avas.s149.g1.i1;1
Avas.s158.g1.i1;1
Avas.s165.g1.i1;1
Avas.s165.g1.i2;1
Avas.s001.g170.i1;1
Avas.s001.g567.i1;1
Avas.s001.g573.i1;1
Avas.s001.g657.i1;1
Avas.s001.g678.i1;1
Avas.s001.g680.i1;1
Avas.s001.g683.i1;1
Avas.s001.g689.i1;1
Avas.s001.g729.i1;1
Avas.s001.g750.i1;1
Avas.s001.g761.i1;1
Avas.s001.g779.i1;1
Avas.s001.g806.i1;1
Avas.s001.g855.i1;1
Avas.s001.g875.i1;1
Avas.s001.g887.i1;1
Avas.s001.g906.i1;1
Avas.s001.g937.i1;1
Avas.s001.g982.i1;1
Avas.s001.g1018.i1;1
Avas.s001.g1019.i1;1
Avas.s001.g1087.i1;1
Avas.s001.g1124.i1;1
Avas.s001.g1165.i1;1
Avas.s001.g1194.i1;1
Avas.s001.g1222.i1;1
Avas.s001.g1262.i1;1
Avas.s001.g1266.i1;1
Avas.s001.g1318.i1;1
Avas.s001.g1319.i1;1
Avas.s001.g1333.i1;1
Avas.s001.g1336.i1;1
Avas.s001.g1350.i1;1
Avas.s001.g1360.i1;1
Avas.s001.g1360.i2;1
Avas.s001.g1386.i1;1
Avas.s001.g1393.i1;1
Avas.s001.g1413.i1;1
Avas.s001.g1417.i1;1
Avas.s001.g1457.i1;1
Avas.s001.g1474.i1;1
Avas.s001.g1482.i1;1
Avas.s001.g1485.i1;1
Avas.s001.g1564.i1;1
Avas.s001.g1579.i1;1
Avas.s001.g1625.i1;1
Avas.s001.g1637.i1;1
Avas.s001.g1677.i1;1
Avas.s001.g1700.i1;1
Avas.s001.g1709.i1;1
Avas.s001.g1804.i1;1
Avas.s001.g1839.i1;1
Avas.s001.g1868.i1;1
Avas.s001.g1874.i1;1
Avas.s001.g1898.i1;1
Avas.s001.g1909.i1;1
Avas.s001.g1914.i1;1
Avas.s001.g1920.i1;1
Avas.s001.g1937.i1;1
Avas.s001.g1977.i1;1
Avas.s001.g2004.i1;1
Avas.s001.g2013.i1;1
Avas.s001.g2076.i1;1
Avas.s001.g2098.i1;1
Avas.s001.g2100.i1;1
Avas.s001.g2134.i3;1
Avas.s001.g2157.i1;1
Avas.s001.g2192.i1;1
Avas.s001.g2223.i1;1
Avas.s002.g95.i1;1
Avas.s002.g111.i2;1
Avas.s002.g113.i1;1
Avas.s002.g127.i1;1
Avas.s002.g128.i1;1
Avas.s002.g137.i1;1
Avas.s002.g319.i1;1
Avas.s002.g398.i1;1
Avas.s002.g464.i1;1
Avas.s002.g474.i1;1
Avas.s002.g477.i1;1
Avas.s002.g478.i1;1
Avas.s002.g517.i1;1
Avas.s002.g694.i1;1
Avas.s002.g706.i1;1
Avas.s002.g766.i1;1
Avas.s002.g891.i1;1
Avas.s002.g958.i1;1
Avas.s002.g1000.i1;1
Avas.s002.g1026.i1;1
Avas.s003.g65.i1;1
Avas.s003.g91.i1;1
Avas.s003.g149.i1;1
Avas.s003.g191.i1;1
Avas.s003.g213.i1;1
Avas.s003.g214.i1;1
Avas.s003.g219.i1;1
Avas.s003.g252.i1;1
Avas.s003.g317.i2;1
Avas.s003.g406.i1;1
Avas.s003.g422.i1;1
Avas.s003.g487.i1;1
Avas.s003.g522.i1;1
Avas.s003.g563.i1;1
Avas.s003.g579.i1;1
Avas.s003.g699.i1;1
Avas.s003.g701.i1;1
Avas.s003.g788.i1;1
Avas.s003.g951.i1;1
Avas.s003.g965.i1;1
Avas.s003.g974.i1;1
Avas.s003.g979.i1;1
Avas.s003.g999.i1;1
Avas.s003.g1009.i1;1
Avas.s003.g1020.i1;1
Avas.s004.g104.i1;1
Avas.s004.g107.i1;1
Avas.s004.g128.i1;1
Avas.s004.g160.i1;1
Avas.s004.g203.i1;1
Avas.s004.g209.i1;1
Avas.s004.g251.i1;1
Avas.s004.g263.i1;1
Avas.s004.g280.i1;1
Avas.s004.g289.i1;1
Avas.s004.g295.i1;1
Avas.s004.g459.i1;1
Avas.s004.g479.i1;1
Avas.s004.g496.i1;1
Avas.s004.g508.i1;1
Avas.s004.g536.i1;1
Avas.s004.g586.i1;1
Avas.s004.g670.i1;1
Avas.s004.g682.i1;1
Avas.s004.g745.i1;1
Avas.s004.g746.i1;1
Avas.s004.g971.i1;1
Avas.s004.g983.i1;1
Avas.s005.g99.i1;1
Avas.s005.g148.i1;1
Avas.s005.g177.i1;1
Avas.s005.g240.i1;1
Avas.s005.g295.i1;1
Avas.s005.g318.i1;1
Avas.s005.g355.i1;1
Avas.s005.g357.i1;1
Avas.s005.g361.i1;1
Avas.s005.g376.i1;1
Avas.s005.g895.i1;1
Avas.s005.g393.i1;1
Avas.s005.g395.i1;1
Avas.s005.g457.i1;1
Avas.s005.g461.i1;1
Avas.s005.g507.i1;1
Avas.s005.g517.i1;1
Avas.s005.g526.i1;1
Avas.s005.g550.i1;1
Avas.s005.g555.i1;1
Avas.s005.g573.i1;1
Avas.s005.g660.i1;1
Avas.s005.g702.i1;1
Avas.s005.g703.i1;1
Avas.s005.g743.i1;1
Avas.s005.g748.i1;1
Avas.s005.g779.i1;1
Avas.s005.g831.i1;1
Avas.s005.g855.i1;1
Avas.s005.g916.i1;1
Avas.s005.g927.i1;1
Avas.s005.g965.i1;1
Avas.s005.g967.i1;1
Avas.s005.g969.i1;1
Avas.s005.g991.i1;1
Avas.s005.g1063.i1;1
Avas.s005.g1081.i1;1
Avas.s005.g1088.i1;1
Avas.s005.g1094.i1;1
Avas.s005.g1096.i1;1
Avas.s005.g1111.i1;1
Avas.s005.g1112.i1;1
Avas.s005.g1136.i1;1
Avas.s005.g1145.i1;1
Avas.s005.g1146.i1;1
Avas.s005.g1171.i1;1
Avas.s005.g1195.i1;1
Avas.s005.g1218.i1;1
Avas.s006.g80.i1;1
Avas.s006.g113.i1;1
Avas.s006.g148.i1;1
Avas.s006.g223.i1;1
Avas.s006.g265.i1;1
Avas.s006.g271.i1;1
Avas.s006.g277.i1;1
Avas.s006.g306.i1;1
Avas.s006.g313.i1;1
Avas.s006.g314.i1;1
Avas.s006.g380.i1;1
Avas.s006.g399.i1;1
Avas.s006.g401.i1;1
Avas.s006.g407.i1;1
Avas.s006.g431.i1;1
Avas.s006.g483.i1;1
Avas.s006.g517.i1;1
Avas.s006.g519.i1;1
Avas.s006.g520.i1;1
Avas.s006.g541.i1;1
Avas.s006.g543.i1;1
Avas.s006.g557.i1;1
Avas.s006.g561.i1;1
Avas.s006.g645.i1;1
Avas.s006.g663.i1;1
Avas.s006.g797.i1;1
Avas.s006.g965.i1;1
Avas.s006.g1027.i1;1
Avas.s006.g1039.i1;1
Avas.s006.g1060.i1;1
Avas.s006.g1073.i1;1
Avas.s007.g95.i1;1
Avas.s007.g114.i1;1
Avas.s007.g119.i1;1
Avas.s007.g191.i1;1
Avas.s007.g191.i2;1
Avas.s007.g203.i1;1
Avas.s007.g252.i1;1
Avas.s007.g253.i1;1
Avas.s007.g268.i1;1
Avas.s007.g281.i1;1
Avas.s007.g296.i1;1
Avas.s007.g388.i1;1
Avas.s007.g390.i1;1
Avas.s007.g408.i1;1
Avas.s007.g438.i1;1
Avas.s007.g441.i1;1
Avas.s007.g482.i1;1
Avas.s007.g508.i1;1
Avas.s007.g527.i1;1
Avas.s007.g688.i1;1
Avas.s007.g689.i1;1
Avas.s007.g690.i1;1
Avas.s007.g691.i1;1
Avas.s007.g827.i1;1
Avas.s007.g830.i1;1
Avas.s007.g841.i3;1
Avas.s008.g26.i1;1
Avas.s008.g38.i1;1
Avas.s008.g60.i1;1
Avas.s008.g115.i1;1
Avas.s008.g116.i1;1
Avas.s008.g128.i1;1
Avas.s008.g131.i1;1
Avas.s008.g151.i1;1
Avas.s008.g228.i1;1
Avas.s008.g240.i1;1
Avas.s008.g243.i1;1
Avas.s008.g264.i1;1
Avas.s008.g328.i1;1
Avas.s008.g367.i1;1
Avas.s008.g417.i1;1
Avas.s008.g437.i1;1
Avas.s008.g469.i1;1
Avas.s008.g475.i1;1
Avas.s008.g481.i1;1
Avas.s008.g497.i1;1
Avas.s008.g498.i1;1
Avas.s008.g499.i1;1
Avas.s008.g535.i1;1
Avas.s008.g538.i1;1
Avas.s008.g569.i1;1
Avas.s008.g570.i1;1
Avas.s008.g580.i1;1
Avas.s008.g595.i1;1
Avas.s008.g605.i1;1
Avas.s008.g643.i1;1
Avas.s008.g682.i1;1
Avas.s008.g685.i1;1
Avas.s008.g712.i1;1
Avas.s008.g742.i1;1
Avas.s008.g763.i1;1
Avas.s008.g766.i1;1
Avas.s008.g786.i1;1
Avas.s008.g807.i1;1
Avas.s008.g808.i1;1
Avas.s008.g831.i1;1
Avas.s008.g876.i1;1
Avas.s008.g925.i1;1
Avas.s008.g933.i1;1
Avas.s008.g962.i1;1
Avas.s008.g989.i1;1
Avas.s008.g994.i1;1
Avas.s008.g1043.i1;1
Avas.s009.g140.i1;1
Avas.s009.g144.i1;1
Avas.s009.g207.i1;1
Avas.s009.g215.i1;1
Avas.s009.g221.i1;1
Avas.s009.g263.i1;1
Avas.s009.g264.i1;1
Avas.s009.g265.i1;1
Avas.s009.g266.i1;1
Avas.s009.g267.i1;1
Avas.s009.g268.i1;1
Avas.s009.g270.i1;1
Avas.s009.g272.i1;1
Avas.s009.g273.i1;1
Avas.s009.g274.i1;1
Avas.s009.g276.i1;1
Avas.s009.g291.i1;1
Avas.s009.g312.i1;1
Avas.s009.g338.i1;1
Avas.s009.g384.i1;1
Avas.s009.g414.i1;1
Avas.s009.g435.i1;1
Avas.s009.g445.i1;1
Avas.s009.g482.i1;1
Avas.s009.g484.i1;1
Avas.s009.g511.i1;1
Avas.s009.g527.i1;1
Avas.s009.g529.i1;1
Avas.s009.g647.i1;1
Avas.s010.g114.i1;1
Avas.s010.g115.i1;1
Avas.s010.g248.i1;1
Avas.s010.g267.i1;1
Avas.s010.g294.i1;1
Avas.s010.g296.i1;1
Avas.s010.g297.i1;1
Avas.s010.g308.i1;1
Avas.s010.g328.i1;1
Avas.s010.g345.i1;1
Avas.s010.g346.i1;1
Avas.s010.g348.i1;1
Avas.s010.g370.i1;1
Avas.s010.g372.i1;1
Avas.s010.g375.i1;1
Avas.s010.g376.i1;1
Avas.s010.g377.i1;1
Avas.s010.g399.i1;1
Avas.s010.g442.i1;1
Avas.s010.g455.i1;1
Avas.s010.g472.i1;1
Avas.s010.g512.i1;1
Avas.s010.g515.i1;1
Avas.s010.g550.i1;1
Avas.s010.g679.i1;1
Avas.s010.g699.i1;1
Avas.s011.g74.i1;1
Avas.s011.g91.i1;1
Avas.s011.g106.i1;1
Avas.s011.g245.i1;1
Avas.s011.g294.i1;1
Avas.s011.g322.i1;1
Avas.s011.g373.i1;1
Avas.s011.g463.i1;1
Avas.s011.g464.i1;1
Avas.s011.g467.i1;1
Avas.s011.g472.i1;1
Avas.s011.g503.i1;1
Avas.s011.g506.i1;1
Avas.s011.g508.i1;1
Avas.s011.g513.i1;1
Avas.s011.g709.i1;1
Avas.s012.g447.i1;1
Avas.s012.g203.i1;1
Avas.s012.g281.i1;1
Avas.s012.g285.i1;1
Avas.s012.g412.i1;1
Avas.s013.g31.i1;1
Avas.s013.g44.i1;1
Avas.s013.g44.i2;1
Avas.s013.g46.i1;1
Avas.s013.g80.i1;1
Avas.s013.g94.i1;1
Avas.s013.g97.i1;1
Avas.s013.g162.i1;1
Avas.s013.g173.i1;1
Avas.s013.g211.i1;1
Avas.s013.g247.i1;1
Avas.s013.g289.i1;1
Avas.s013.g303.i1;1
Avas.s013.g310.i1;1
Avas.s013.g325.i1;1
Avas.s013.g369.i1;1
Avas.s013.g385.i1;1
Avas.s013.g387.i1;1
Avas.s013.g395.i1;1
Avas.s013.g426.i1;1
Avas.s013.g444.i1;1
Avas.s013.g516.i1;1
Avas.s013.g526.i1;1
Avas.s013.g527.i1;1
Avas.s013.g533.i1;1
Avas.s013.g550.i1;1
Avas.s013.g551.i1;1
Avas.s013.g552.i1;1
Avas.s013.g605.i1;1
Avas.s013.g614.i1;1
Avas.s014.g91.i1;1
Avas.s014.g105.i1;1
Avas.s014.g111.i1;1
Avas.s014.g133.i1;1
Avas.s014.g138.i1;1
Avas.s014.g139.i1;1
